Open time,Close time,Open,High,Low,Close,BNB Volume,BTC Volume,Number of trades,Taker buyBNB volume,Taker buyBTC volume
2020-06-15 07:00:00,2020-06-15 07:59:59.999,0.00174480,0.00175170,0.00173670,0.00174250,26976.74000000,46.96588669,2812,11615.62000000,20.23335925
2020-06-15 08:00:00,2020-06-15 08:59:59.999,0.00174240,0.00174410,0.00173890,0.00174150,19813.35000000,34.50682426,1811,10454.94000000,18.21075596
2020-06-15 09:00:00,2020-06-15 09:59:59.999,0.00174070,0.00174410,0.00174000,0.00174170,8878.80000000,15.46601477,1110,4041.95000000,7.04218161
2020-06-15 10:00:00,2020-06-15 10:59:59.999,0.00174210,0.00174700,0.00173840,0.00173940,16571.72000000,28.89619453,1400,6761.59000000,11.79703480
2020-06-15 11:00:00,2020-06-15 11:59:59.999,0.00173940,0.00174360,0.00173660,0.00174320,15315.95000000,26.66440780,1856,8582.46000000,14.94297126
2020-06-15 12:00:00,2020-06-15 12:59:59.999,0.00174280,0.00175190,0.00174230,0.00174730,19758.38000000,34.53303761,1559,12761.95000000,22.30405595
2020-06-15 13:00:00,2020-06-15 13:59:59.999,0.00174710,0.00174910,0.00173710,0.00174040,22130.34000000,38.53224421,1892,12644.64000000,22.01510836
2020-06-15 14:00:00,2020-06-15 14:59:59.999,0.00174050,0.00174090,0.00173440,0.00174010,15673.74000000,27.23429742,1944,9190.44000000,15.96821583
2020-06-15 15:00:00,2020-06-15 15:59:59.999,0.00174000,0.00174080,0.00172880,0.00173410,24386.01000000,42.25694049,2580,9988.25000000,17.31764988
2020-06-15 16:00:00,2020-06-15 16:59:59.999,0.00173420,0.00173840,0.00172950,0.00173190,16044.67000000,27.81172948,1754,8479.10000000,14.69789731
2020-06-15 17:00:00,2020-06-15 17:59:59.999,0.00173240,0.00174000,0.00172950,0.00173830,13240.17000000,22.98711701,1468,7068.56000000,12.27245602
2020-06-15 18:00:00,2020-06-15 18:59:59.999,0.00173830,0.00173960,0.00173220,0.00173530,24018.81000000,41.69297823,2016,6809.43000000,11.82370434
2020-06-15 19:00:00,2020-06-15 19:59:59.999,0.00173560,0.00173960,0.00173360,0.00173690,11940.64000000,20.74172453,1601,5529.03000000,9.60554897
2020-06-15 20:00:00,2020-06-15 20:59:59.999,0.00173660,0.00174440,0.00173560,0.00174010,10576.35000000,18.40903270,1539,4254.29000000,7.40506576
2020-06-15 21:00:00,2020-06-15 21:59:59.999,0.00174080,0.00174520,0.00173750,0.00174500,9232.37000000,16.08536340,1219,3997.89000000,6.96811120
2020-06-15 22:00:00,2020-06-15 22:59:59.999,0.00174520,0.00174780,0.00173880,0.00173920,11764.48000000,20.51509044,1402,6023.64000000,10.50827325
2020-06-15 23:00:00,2020-06-15 23:59:59.999,0.00173980,0.00174010,0.00173400,0.00173800,21760.95000000,37.80262549,1304,16716.80000000,29.03952074
2020-06-16 00:00:00,2020-06-16 00:59:59.999,0.00173830,0.00174040,0.00173270,0.00173300,30537.49000000,53.01410829,1593,14714.37000000,25.54895157
2020-06-16 01:00:00,2020-06-16 01:59:59.999,0.00173300,0.00175470,0.00173070,0.00174770,43008.07000000,74.86680039,2730,21778.94000000,37.92744802
2020-06-16 02:00:00,2020-06-16 02:59:59.999,0.00174770,0.00174770,0.00173600,0.00173890,22352.74000000,38.91628795,1886,10405.01000000,18.12251717
2020-06-16 03:00:00,2020-06-16 03:59:59.999,0.00173880,0.00175320,0.00172730,0.00172730,36307.40000000,63.10223034,3407,18063.54000000,31.44600858
2020-06-16 04:00:00,2020-06-16 04:59:59.999,0.00172750,0.00173110,0.00172500,0.00172640,10789.38000000,18.63638923,1730,4390.09000000,7.58634916
2020-06-16 05:00:00,2020-06-16 05:59:59.999,0.00172640,0.00173030,0.00172500,0.00172910,10904.92000000,18.84110144,1206,4131.23000000,7.13910962
2020-06-16 06:00:00,2020-06-16 06:59:59.999,0.00172900,0.00173050,0.00172610,0.00172870,9373.80000000,16.19742677,1454,3252.43000000,5.62143628
2020-06-16 07:00:00,2020-06-16 07:59:59.999,0.00172820,0.00173040,0.00172210,0.00172290,20195.40000000,34.84944318,1889,5373.07000000,9.27669833
2020-06-16 08:00:00,2020-06-16 08:59:59.999,0.00172310,0.00172710,0.00172010,0.00172120,12417.07000000,21.39940307,1703,6583.25000000,11.34609005
2020-06-16 09:00:00,2020-06-16 09:59:59.999,0.00172130,0.00172940,0.00172010,0.00172810,13567.32000000,23.37620823,1596,6260.94000000,10.79610672
2020-06-16 10:00:00,2020-06-16 10:59:59.999,0.00172810,0.00172980,0.00172530,0.00172770,7185.47000000,12.40862178,1100,3831.35000000,6.61561772
2020-06-16 11:00:00,2020-06-16 11:59:59.999,0.00172830,0.00172990,0.00172340,0.00172340,7133.26000000,12.32255343,1294,2774.83000000,4.79440617
2020-06-16 12:00:00,2020-06-16 12:59:59.999,0.00172340,0.00172370,0.00171500,0.00171570,26030.56000000,44.74222993,2946,7118.20000000,12.23761045
2020-06-16 13:00:00,2020-06-16 13:59:59.999,0.00171550,0.00172950,0.00171550,0.00172370,36199.83000000,62.42281215,2315,27632.82000000,47.64409249
2020-06-16 14:00:00,2020-06-16 14:59:59.999,0.00172370,0.00172510,0.00171850,0.00172070,25645.34000000,44.17687231,1192,21903.44000000,37.73476624
2020-06-16 15:00:00,2020-06-16 15:59:59.999,0.00172070,0.00172070,0.00171520,0.00171570,21823.41000000,37.46612462,1724,9913.50000000,17.01979545
2020-06-16 16:00:00,2020-06-16 16:59:59.999,0.00171560,0.00171860,0.00171450,0.00171550,21932.46000000,37.62967447,1679,13670.00000000,23.45620619
2020-06-16 17:00:00,2020-06-16 17:59:59.999,0.00171560,0.00172610,0.00171500,0.00172350,14844.78000000,25.54304022,1483,8546.46000000,14.71341962
2020-06-16 18:00:00,2020-06-16 18:59:59.999,0.00172360,0.00173080,0.00172210,0.00172740,64810.35000000,112.01897997,1804,54600.17000000,94.37941809
2020-06-16 19:00:00,2020-06-16 19:59:59.999,0.00172750,0.00172890,0.00172080,0.00172530,17247.45000000,29.76538468,1164,11317.29000000,19.53766108
2020-06-16 20:00:00,2020-06-16 20:59:59.999,0.00172500,0.00172840,0.00172460,0.00172760,8792.07000000,15.17550950,985,3763.70000000,6.49724733
2020-06-16 21:00:00,2020-06-16 21:59:59.999,0.00172760,0.00172860,0.00172250,0.00172620,10050.09000000,17.34213985,1055,4778.40000000,8.24631685
2020-06-16 22:00:00,2020-06-16 22:59:59.999,0.00172620,0.00172720,0.00172280,0.00172320,33508.56000000,57.77445697,1199,26526.96000000,45.73567447
2020-06-16 23:00:00,2020-06-16 23:59:59.999,0.00172330,0.00172500,0.00172200,0.00172470,51340.28000000,88.46222095,1267,46459.56000000,80.05122256
2020-06-17 00:00:00,2020-06-17 00:59:59.999,0.00172470,0.00172590,0.00172170,0.00172390,23214.37000000,40.01305363,1382,9313.01000000,16.05361137
2020-06-17 01:00:00,2020-06-17 01:59:59.999,0.00172390,0.00173990,0.00172040,0.00173500,36415.81000000,62.92510716,2441,22231.90000000,38.43231018
2020-06-17 02:00:00,2020-06-17 02:59:59.999,0.00173480,0.00173690,0.00173020,0.00173190,21478.75000000,37.21626343,1468,8867.15000000,15.36265168
2020-06-17 03:00:00,2020-06-17 03:59:59.999,0.00173170,0.00173390,0.00172660,0.00173160,18056.46000000,31.25027682,1394,7656.29000000,13.24595953
2020-06-17 04:00:00,2020-06-17 04:59:59.999,0.00173160,0.00174980,0.00172850,0.00173510,37392.95000000,65.05992417,3130,20734.22000000,36.08091822
2020-06-17 05:00:00,2020-06-17 05:59:59.999,0.00173500,0.00173530,0.00173030,0.00173130,11298.80000000,19.57716114,1457,4219.75000000,7.31381233
2020-06-17 06:00:00,2020-06-17 06:59:59.999,0.00173130,0.00173520,0.00173000,0.00173270,14884.72000000,25.79100988,1379,7414.54000000,12.85003355
2020-06-17 07:00:00,2020-06-17 07:59:59.999,0.00173300,0.00173680,0.00173000,0.00173210,13721.34000000,23.78111253,1518,4069.17000000,7.05500105
2020-06-17 08:00:00,2020-06-17 08:59:59.999,0.00173210,0.00173600,0.00172990,0.00173340,20845.43000000,36.14494025,1490,3776.28000000,6.54553083
2020-06-17 09:00:00,2020-06-17 09:59:59.999,0.00173340,0.00173900,0.00173030,0.00173640,27786.83000000,48.18920819,1371,8538.06000000,14.81642012
2020-06-17 10:00:00,2020-06-17 10:59:59.999,0.00173640,0.00173640,0.00173080,0.00173450,11164.92000000,19.35740502,1273,5182.98000000,8.98746105
2020-06-17 11:00:00,2020-06-17 11:59:59.999,0.00173470,0.00173930,0.00173300,0.00173860,15120.02000000,26.25884666,1240,5295.66000000,9.19468550
2020-06-17 12:00:00,2020-06-17 12:59:59.999,0.00173840,0.00174270,0.00173670,0.00174270,12887.81000000,22.42939822,1577,8155.04000000,14.19316651
2020-06-17 13:00:00,2020-06-17 13:59:59.999,0.00174260,0.00174740,0.00173690,0.00173980,31236.15000000,54.37497084,2251,23049.70000000,40.12484898
2020-06-17 14:00:00,2020-06-17 14:59:59.999,0.00173980,0.00174350,0.00173800,0.00174220,35245.23000000,61.39352187,2340,26458.87000000,46.09360669
2020-06-17 15:00:00,2020-06-17 15:59:59.999,0.00174210,0.00174390,0.00173730,0.00173900,39850.32000000,69.38508451,2032,27748.26000000,48.31594480
2020-06-17 16:00:00,2020-06-17 16:59:59.999,0.00173890,0.00173920,0.00172950,0.00173020,46450.19000000,80.60020351,2386,27940.59000000,48.49618222
2020-06-17 17:00:00,2020-06-17 17:59:59.999,0.00173030,0.00173460,0.00172700,0.00173110,21726.29000000,37.60709041,1848,12330.78000000,21.34939171
2020-06-17 18:00:00,2020-06-17 18:59:59.999,0.00173180,0.00173260,0.00172940,0.00173220,9840.91000000,17.03562531,1549,4948.46000000,8.56743215
2020-06-17 19:00:00,2020-06-17 19:59:59.999,0.00173220,0.00173580,0.00172660,0.00172940,14451.29000000,25.04114694,1701,7007.13000000,12.14612678
2020-06-17 20:00:00,2020-06-17 20:59:59.999,0.00172930,0.00173170,0.00172460,0.00172690,40446.85000000,69.87647444,1971,30518.66000000,52.72875155
2020-06-17 21:00:00,2020-06-17 21:59:59.999,0.00172620,0.00173260,0.00172530,0.00173210,13876.78000000,23.98312231,1363,8253.59000000,14.26288829
2020-06-17 22:00:00,2020-06-17 22:59:59.999,0.00173210,0.00173820,0.00173170,0.00173620,34220.34000000,59.40167897,1407,28746.57000000,49.90986415
2020-06-17 23:00:00,2020-06-17 23:59:59.999,0.00173560,0.00173730,0.00173020,0.00173250,100651.99000000,174.47035584,1384,93485.13000000,162.04441678
2020-06-18 00:00:00,2020-06-18 00:59:59.999,0.00173220,0.00173810,0.00173120,0.00173660,19056.97000000,33.07884395,1250,10413.62000000,18.07801142
2020-06-18 01:00:00,2020-06-18 01:59:59.999,0.00173700,0.00174970,0.00173540,0.00174300,39981.10000000,69.69444718,2270,20716.04000000,36.10714841
2020-06-18 02:00:00,2020-06-18 02:59:59.999,0.00174310,0.00175400,0.00174100,0.00174680,34467.73000000,60.23344554,1991,17212.17000000,30.08694359
2020-06-18 03:00:00,2020-06-18 03:59:59.999,0.00174670,0.00174740,0.00174310,0.00174320,14719.82000000,25.68089778,1229,5288.88000000,9.22903043
2020-06-18 04:00:00,2020-06-18 04:59:59.999,0.00174400,0.00174530,0.00174170,0.00174410,11288.94000000,19.67867435,1186,6099.31000000,10.63373909
2020-06-18 05:00:00,2020-06-18 05:59:59.999,0.00174430,0.00174550,0.00174090,0.00174220,8201.05000000,14.29171782,1097,4070.68000000,7.09440676
2020-06-18 06:00:00,2020-06-18 06:59:59.999,0.00174220,0.00174510,0.00173980,0.00174460,11224.40000000,19.56048569,1242,6438.19000000,11.22153837
2020-06-18 07:00:00,2020-06-18 07:59:59.999,0.00174390,0.00174540,0.00173790,0.00174140,35074.78000000,61.08590136,1702,22284.20000000,38.80472558
2020-06-18 08:00:00,2020-06-18 08:59:59.999,0.00174140,0.00174170,0.00173500,0.00173770,47321.96000000,82.25718600,1820,34566.68000000,60.08445980
2020-06-18 09:00:00,2020-06-18 09:59:59.999,0.00173770,0.00174530,0.00173600,0.00174510,13477.29000000,23.45757370,1359,7939.56000000,13.81685793
2020-06-18 10:00:00,2020-06-18 10:59:59.999,0.00174510,0.00174530,0.00173540,0.00173770,16623.47000000,28.91419076,2070,9141.88000000,15.90417681
